Timestamp,Vehicle Type,Tracking ID,Plate Number,Confidence
2026-08-30 18:14:16,truck,9,truck,0.87
2026-08-30 18:15:13,car,7,Frtck,0.42
2026-08-30 18:17:56,car,13,ID1Z0,0.41
2026-08-30 18:27:06,28,10,CAR,0.51,NOT DETECTED,0.00,824,233,855,259
2026-08-30 18:27:08,28,5,BUS,0.26,NOT DETECTED,0.00,729,207,801,266
2026-08-30 18:27:10,28,4,CAR,0.46,NOT DETECTED,0.00,1097,277,1144,311
2026-08-30 18:27:10,28,8,CAR,0.51,NOT DETECTED,0.00,1209,285,1271,325
2026-08-30 18:27:10,28,21,MOTORCYCLE,0.51,NOT DETECTED,0.00,754,350,780,388
2026-08-30 18:27:13,28,22,CAR,0.49,NOT DETECTED,0.00,1042,262,1083,282
2026-08-30 18:27:13,28,23,MOTORCYCLE,0.30,NOT DETECTED,0.00,868,355,884,383
2026-08-30 18:27:13,28,17,MOTORCYCLE,0.32,NOT DETECTED,0.00,795,338,814,374
2026-08-30 18:27:17,29,1,BUS,0.68,NOT DETECTED,0.00,115,415,672,666
2026-08-30 18:27:17,29,2,CAR,0.81,NOT DETECTED,0.00,1151,304,1219,345
2026-08-30 18:27:17,29,3,CAR,0.61,NOT DETECTED,0.00,872,242,906,274
2026-08-30 18:27:17,29,10,CAR,0.51,NOT DETECTED,0.00,824,234,855,259
2026-08-30 18:27:17,29,4,CAR,0.34,NOT DETECTED,0.00,1098,276,1144,311
2026-08-30 18:27:17,29,8,CAR,0.59,NOT DETECTED,0.00,1209,285,1269,324
2026-08-30 18:27:17,29,21,MOTORCYCLE,0.65,NOT DETECTED,0.00,754,350,781,388
2026-08-30 18:27:17,29,22,CAR,0.44,NOT DETECTED,0.00,1043,262,1082,282
2026-08-30 18:27:17,29,17,MOTORCYCLE,0.41,NOT DETECTED,0.00,795,338,814,375
2026-08-30 18:27:21,30,1,BUS,0.64,NOT DETECTED,0.00,112,416,670,667
2026-08-30 18:27:21,30,2,CAR,0.82,NOT DETECTED,0.00,1151,304,1219,344
2026-08-30 18:27:21,30,3,CAR,0.61,NOT DETECTED,0.00,872,243,906,274
2026-08-30 18:27:21,30,10,CAR,0.52,NOT DETECTED,0.00,824,234,855,259
2026-08-30 18:27:21,30,4,CAR,0.45,NOT DETECTED,0.00,1098,275,1144,310
2026-08-30 18:27:21,30,8,CAR,0.55,NOT DETECTED,0.00,1209,285,1268,324
2026-08-30 18:27:21,30,21,MOTORCYCLE,0.60,NOT DETECTED,0.00,754,350,782,389
2026-08-30 18:27:21,30,22,CAR,0.42,NOT DETECTED,0.00,1043,262,1081,281
2026-08-30 18:27:21,30,17,MOTORCYCLE,0.50,NOT DETECTED,0.00,795,338,815,376
2026-08-30 18:27:21,30,6,CAR,0.30,NOT DETECTED,0.00,972,241,998,265
2026-08-30 18:27:21,30,5,BUS,0.31,NOT DETECTED,0.00,729,207,801,267
2026-08-30 18:27:30,31,1,BUS,0.31,NOT DETECTED,0.00,106,416,668,667
2026-08-30 18:27:33,31,2,CAR,0.82,NOT DETECTED,0.00,1150,303,1218,344
2026-08-30 18:27:35,31,3,CAR,0.65,NOT DETECTED,0.00,873,243,906,275
2026-08-30 18:27:35,31,10,CAR,0.52,NOT DETECTED,0.00,824,234,855,259
2026-08-30 18:27:35,31,4,CAR,0.48,NOT DETECTED,0.00,1098,275,1144,310
2026-08-30 18:27:35,31,8,CAR,0.55,NOT DETECTED,0.00,1203,283,1264,324
2026-08-30 18:27:35,31,21,MOTORCYCLE,0.52,NOT DETECTED,0.00,754,350,782,390
2026-08-30 18:27:35,31,22,CAR,0.34,NOT DETECTED,0.00,1043,262,1081,281
2026-08-30 18:27:35,31,17,MOTORCYCLE,0.32,NOT DETECTED,0.00,797,342,815,377
2026-08-30 18:27:35,31,5,BUS,0.34,NOT DETECTED,0.00,729,207,800,267
2026-08-30 18:27:39,32,2,CAR,0.80,NOT DETECTED,0.00,1149,303,1218,344
2026-08-30 18:27:39,32,3,CAR,0.57,NOT DETECTED,0.00,872,243,907,275
2026-08-30 18:27:39,32,10,CAR,0.55,NOT DETECTED,0.00,824,234,855,260
2026-08-30 18:27:39,32,4,CAR,0.58,NOT DETECTED,0.00,1095,274,1143,310
2026-08-30 18:27:41,32,8,CAR,0.54,NOT DETECTED,0.00,1200,283,1262,324
2026-08-30 18:27:41,32,21,MOTORCYCLE,0.50,NOT DETECTED,0.00,754,350,782,390
2026-08-30 18:27:41,32,22,CAR,0.29,NOT DETECTED,0.00,1044,262,1081,281
2026-08-30 18:27:41,32,17,MOTORCYCLE,0.39,NOT DETECTED,0.00,796,338,817,377
2026-08-30 18:27:41,32,5,BUS,0.34,NOT DETECTED,0.00,729,207,800,267
2026-08-30 18:27:45,33,2,CAR,0.73,NOT DETECTED,0.00,1148,302,1217,344
2026-08-30 18:27:45,33,3,CAR,0.53,NOT DETECTED,0.00,872,242,907,275
2026-08-30 18:27:45,33,10,CAR,0.46,NOT DETECTED,0.00,825,234,855,260
2026-08-30 18:27:45,33,4,CAR,0.52,NOT DETECTED,0.00,1093,273,1142,309
2026-08-30 18:27:45,33,8,CAR,0.51,NOT DETECTED,0.00,1200,283,1261,323
2026-08-30 18:27:45,33,21,MOTORCYCLE,0.53,NOT DETECTED,0.00,754,350,782,391
2026-08-30 18:27:45,33,17,MOTORCYCLE,0.49,NOT DETECTED,0.00,797,340,817,379
2026-08-30 18:27:47,33,5,BUS,0.33,NOT DETECTED,0.00,730,207,799,266
2026-08-30 18:27:47,33,6,CAR,0.27,NOT DETECTED,0.00,971,239,999,265
2026-08-30 18:27:51,34,2,CAR,0.70,NOT DETECTED,0.00,1148,302,1216,343
2026-08-30 18:27:51,34,3,CAR,0.59,NOT DETECTED,0.00,872,243,907,275
2026-08-30 18:27:51,34,10,CAR,0.49,NOT DETECTED,0.00,824,234,856,260
2026-08-30 18:27:51,34,4,CAR,0.42,NOT DETECTED,0.00,1091,273,1140,309
2026-08-30 18:27:51,34,8,CAR,0.49,NOT DETECTED,0.00,1198,282,1260,324
